,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
16830,브와두스 공항연동본점,제주 제주시 국기로 35,064-744-4466,베이커리,4.6,"채널A 김현욱의 굿모닝, SBS 생활경제 출연!

매일 아침 갓 구워낸 빵과 직접 로스팅한 신선한 커피를 맛볼 수 있는
브와두스 베이커리카페입니다

브와두스는 100%우유 생크림만 고집해서 만들고 있습니다.

케이크는 최소 하루전에 예약해주시면 레터링을 서비스로 해드리고 있습니다!",509,895,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_138%2F1646730102186DVQUv_JPEG%2FKakaoTalk_20220307_102730359_01.jpg,1404
11631,청해야,제주 제주시 서해안로 646,064-722-4585,생선회,4.64,"※ 2019년 12월 이벤트 
 점심 시간(11:00 ~14:00) 예약시 전메뉴 20% D.C
 [예약문의 : 064-722-4585]
 
청해야 횟집은 제주국제공항 5분거리에 위치한 
제주도맛집, 용두암맛집으로 유명한 청해야 횟집입니다.
전 메뉴 회 포장 가능합니다.
바다를 보며 싱싱한 횟감을 드시러 오세요.

[ 대형주차장완비 / 단체석완비 / 예약문의 : 064-722-4585 ]",353,895,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180426_68%2F1524751936323phpvI_JPEG%2FZiJcr1h4dsu949xr7BAqqHK1.jpg,1248
13889,미친부엌,"제주 제주시 탑동로 15 1,2층",064-721-6382,이자카야,4.48,"2015년 6월 7일 제주시 탑동 그 안의 칠성통이라는 거리의 한쪽 골목에서 시작한 미친부엌 입니다.
2018년 7월 미친부엌과 그리고 사케바를 한 건물에서 서비스를 하려고 합니다.
편하게 찾아주세요. 좋은 요리와 좋은 에너지로 접시에는 좋은 음식을 마음에는좋은 기억을 담아 내겠습니다.
오늘이 멋진 미래가 되는 그 날을 저희 미친부엌에서 함께 할수 있기를 바래 보겠습니다.",960,892,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191217_252%2F1576518978032j1CKB_JPEG%2FpTnnC1ZP8DLaeXiDurb7E4sW.jpg,1852
2315,우정회센타 2호점,제주 서귀포시 중앙로54번길 38,064-732-0303,생선회,4.28,None,5317,887,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190806_215%2F1565088614776vqECV_JPEG%2FNxyuCS4Igp9M0zoeiBAlF-sM.jpeg.jpg,6204
10149,옹포횟집,제주 제주시 한림읍 옹포2길 10,0507-1417-1323,생선회,4.19,"확장이전을 한지 얼마 안되어 네비게이션 명칭검색으로 검색이 안 될 경우도 있습니다.
예전 장소에 상호가 비슷한 횟집이 생겼으니 유의하시고주소검색 하시고 찾아주세요.감사합니다",319,882,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190925_115%2F1569402528233RJoCn_JPEG%2F4_sqAY4z2LCiU6VIJSAVPhT-.jpg,1201
7533,LAVANT,제주 제주시 애월읍 하가로 146-9,070-7797-3708,카페,4.63,None,270,880,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220605_268%2F1654430767236hw421_JPEG%2FEFA842EA-6D98-4097-9B52-9E90DD172D67.jpeg,1150
5338,닻,제주 제주시 애월읍 가문동길 41-2 1층,0507-1374-2154,일식당,4.48,"점심은 식사메뉴와 일부시그니처 메뉴가능하세요
딱새우 사시미는 오후5시부터 가능 합니다.
예약제가 없는점 참고부탁드립니다
노키즈존입니다",425,876,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200821_191%2F15979871842157GIWB_JPEG%2Fn6SqJwURRdaPVgmRg_7uomH5.jpeg.jpg,1301
10434,고불락,제주 제주시 애월읍 고내로7길 45-12,0507-1400-0393,"백반,가정식",4.46,"*고등어조림과 함께 즐기는 상추밥이 맛있는 고불락 입니다*
*모든메뉴 포장가능&게스트하우스 운영*

1. 상추밥은 고불락에서만 맛 볼 수 있는 고불락의 시그니처 메뉴입니다.(소화가 잘되는 효소를 넣어 지은 밥을 상추에 싸서 먹을 수 있으며, 제육볶음이 같이 제공됩니다.)

2. 고불락은 전통적인 고등어쌈밥을 벗어나 고등어조림+상추밥으로 고등어쌈밥을 재해석 했습니다.

3. 고불락은 부부가 운영하는 규모가 작은 소담한 식당입니다. 내 가족의 한끼를 준비하는 마음으로 운영합니다.

4. 가족세트를 주문하시면 고등어조림,상추밥 및 다양한 메뉴를 한번에 즐기실 수 있어서 가성비가 좋습니다.(사이즈에 따라 메뉴 구성이 다릅니다.)

5. 고불락의 모든 메뉴는 '포장가능'합니다.

6. 고불락식당 바로 옆에 '고불락 게스트하우스'도 같이 운영 하고 있습니다. 2인실 온돌방, 6인실 남성전용 도미토리, 6인실 여성전용도미토리를 운영하고 있습니다.

* 제주도에서 맛보는 엄마의 손 맛! 고불락에서 경험해보세요! *

*소화가 잘 되는 효소 밥, 맛있고 편하게 드실 수 있는 상추 밥이 있으며 단체 손님들이 오시면 드실 수 있는 가족세트 구성까지 있으니 많은 관심과 이용 바랍니다.
 (효소밥+미역된장국+상추밥+제육볶음+도새기김치찌개+고등어조림(강된장or일반 선택가능)+어린이볶음밥)",324,875,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_74%2F1655344282039cNUJP_JPEG%2F%25B0%25ED%25BA%25D2%25B6%25F4_%25B0%25A1%25C1%25B7%25BC%25BC%25C6%25AE.jpg,1199
19220,카페갤럭시아,제주 서귀포시 안덕면 사계남로216번길 29 카페갤럭시아,0507-1350-1584,"카페,디저트",4.7,"카페갤럭시아 안내

<시그니처 디저트> '산방송이' 는 말차 용암이 흐르는 미니 산방산과 ,화산송이 수제 초콜릿이 있는 이색 디저트입니다. 제주에 오셨다면 꼭 드셔보시길 바래요~!

<선물 , 간식용 패키지>
제주의 맛을 담은 스콘과 케이크를 유채꽃이 만개한 산방산 풍경이 있는 이쁜 패키지에 담아 마음을 선물하세요^^ 간식용 포장도 가능합니다

< 루프탑 포토존>
산방송이와 함께 카페갤럭시아를 대표하는 루프탑 포토존
산방산의 절경 , JEJU 글씨와 함께 인생샷을 남겨 가세요~
뒷 배경 방해받지 않고 찍을 수 있는 즐거운 포토제닉 시간 ^^ 시시각각 변하는 산방산의 모습도 한 눈에 담을 수 있답니다.

<이색음료>
우도땅콩과 소보로가 올려진 고소함 백 배 스무디 , 꼬숩우도
새콤달콤 한라봉청을 넣어 만든 스무디 , 한라봉요거트스무디

<내부 인테리어>
제주 밤하늘의 반짝이는 별 들을 담은 이국적 인테리어
높은 층고의 시원한 개방감 -
통창으로 들어오는 따스한 햇살이 느껴지는 분위기 좋은
사진맛집 , 햇살맛집, 분위기맛집 ,데이트맛집

<인근 관광지와 마을>
산방산 산방산유채꽃밭 용머리해안 송악산 올레길10코스 안덕면수국길 사계해변 제주신화월드 중문관광단지 등 유명관광지 , 숙박시설과 가까운 거리에 위치하며 제주영어교육도시에서도 10분거리입니다.

카페갤럭시아와 함께 추억의 한 페이지를 담아가세요 ~",1006,872,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220618_19%2F1655535420753bWCB9_JPEG%2FKakaoTalk_20220618_155439317.jpg,1878
14113,그러므로part2,제주 제주시 수목원길 16-14,070-8844-2984,"카페,디저트",4.47,None,922,869,"커피 맛집, 디저트 맛집, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_269%2F1532441427995RlA3C_JPEG%2FM0GTOC0RZ3YDnn6-FaQNg83X.jpg,1791
8039,흑돗,제주 서귀포시 성산읍 신양로 69,0507-1305-9275,돼지고기구이,4.2,"/UNESCO 세계 자연유산 성산일출봉 /성산일출봉 맛집 ''흑돗'' 에서는 청정지역 제주도 흑돼지 만을 사용하며 그 중에서도 최상급 명품 흑돼지 만을 엄선하여 맛은 당연 최고 질 좋고 영양가 듬뿍 건강에 좋은 제주도 명품 흑돼지 만을 고집 하고 있습니다. ''고사리'' ''전복 해물 쌈장''과 함께 먹는 제주도 명품 흑돼지.
자존심 자부심 정직함으로 항상 웃는 모습으로 맞이 하겠습니다.
감사 합니다.",99,864,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181125_114%2F1543075272728nfXah_JPEG%2F6YCWRe5oB8wSv6Toj4FlLNYg.jpg,963
13764,카페브리프,제주 제주시 애월읍 광성로 76,064-711-5507,"카페,디저트",4.55,경험과 취향을 판매하고 분위기를 제공합니다.,719,863,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220424_211%2F1650800901173DBywx_JPEG%2FKakaoTalk_20220424_204540074.jpg,1582
14527,제주교래자연휴양림,제주 제주시 조천읍 남조로 2023 교래자연휴양림,064-710-7475,"휴양림,산림욕장",4.57,"전국에서 유일한 곶자왈 생태체험 휴양림인 교래자연휴양림은 제주 돌문화공원 옆에 위치해있다. 교래자연휴양림에는 '오름산책로'와 '생태관찰로'가 있는데 '오름산책로'에서는 과거 곶자왈의 역사와 큰지 오름을 볼 수 있으며 '생태관찰로'에서는 난대수종과 온대수종이 공존하는 독특한 식생과 기괴하게 뻗은 열대우림의 나무뿌리들을 볼 수 있다. 6개소의 야외교실도 조성되어 있다. 이외에도 교래 곶자왈의 특징인 함몰 지형의 노루 굴과 산전, 움막 터, 숯가마 등이 있다. 이곳은 하절기에도 냉하여 방문 시 긴 옷을 준비해야 한다. 또한 애완동물의 입장과 흡연은 불가하니 주의한다.",439,862,"이색체험, 피크닉, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200712_272%2F1594556247933r5M30_JPEG%2FlvmDF3lOMJ3QS48r4S4iR6Wh.jpg,1301
6539,어린왕자감귤밭,제주 서귀포시 대정읍 추사로36번길 45-1,0507-1335-3132,"카페,디저트",4.39,"안녕하세요!제주에서 가장이쁜 귤밭 '어린왕자 감귤밭' 입니다.
귤밭안에 알파카, 양, 미니말포니, 돼지, 토끼 등 14종의 동물들이 함께있는 동물원에서 무료로 동물먹이체험과
제주에서 가장 달고 맛있는 감귤이 있는 어린왕자 감귤밭에서 감귤체험도 하시고 예쁜 포토존에서 인생샷 가져가세요!
웹드라마 'why' 촬영지이자. 동물농장 854회에 방영되었던 어린왕자게스트하우스&감귤밭!
많은 방문 부탁드립니다.^^",620,860,"이색체험, 디저트 맛집, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210720_139%2F1626766337071p2AIf_JPEG%2Fj52sKwMBOZQxB0Ol3PGQnfdL.jpeg.jpg,1480
4781,88버거,제주 서귀포시 동문로 63,064-733-8488,햄버거,4.72,"저희 88버거는 트렌디함, 긍정적변화, 새로운 시도를 지향합니다.

팔팔한 기운으로
팔팔한 재료를 가지고
팔팔하게 팔아보자는 의미의 88버거는
육지에서 맨몸으로 내려온 전직 타투이스트 여성쉐프가
호주 워킹홀리데이 시절, 노가다 현장에서 즐겨 먹었던
워커버거를 토대로 구현해낸 가성비 수제버거 입니다!

흑돼지패티는 매일 아침 9시에 수제로 만들어 늘 신선한 맛을 유지하며,
제주 특산물 땅콩쉐이크와 함께 드시면 더욱 풍부한 맛을 느끼실 수 있습니다.

물 건너 오셨는데 육지 맛이 그리우신 분!
갈치구이, 회, 고기국수가 지겨우신 분!
나홀로 족인데 빅버거는 부담스럽고 제주도까지 와서 맥*,롯*는 싫다!
만원의 행복으로 제주산 흑돼지 수제버거를 즐기고 싶다! 하시는 분!

어두워지면 갈 곳 없는 제주도의 저녁
간단하게 술 한 잔 하고 싶은데 어디갈까? 하시는 분!
갑자기 어디를 가야할 지 모르겠다. 여행지 공유가 필요하다! 하시는 분!
모두 88버거에서 맥주 한 잔 하면서 만나보고 싶습니다. ^^",3751,858,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220504_123%2F16516630264783ancv_JPEG%2FKakaoTalk_20220504_142742649_14.jpg,4609
520,난드르바당,제주 서귀포시 하예하동로16번길 11-1,064-739-0053,돼지고기구이,4.43,"[난드르는]는 이 마을의 지명으로 난드르바당의 최상급 고기와 숯을 담당하는 남자사장님께서 태어나고 자란 따뜻한 고향입니다.

주변 여행지로는 360도 뷰 포인트 <군산오름>과 바다와 맞닿은 절벽 <박수기정>이 있으며 올레 8코스 <논짓물>까지 이어진 산책로가 매우 아름답습니다.

예쁜 마을 난드르에서 행복한 시간 되시길 바랍니다.

예약은 안되고 원격줄서기앱 '테이블링'을 다운받고 010-9840-0788로 대기번호와 오실시간 문자주시면 메모해둡니다.",1349,858,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191119_280%2F1574147177548QHS5j_JPEG%2FjHeIkUl1C9eFTGZM0mrukQ37.JPG.jpg,2207
4362,모구리식당,제주 서귀포시 성산읍 서성일로 241,064-787-5552,돼지고기구이,4.57,"남원하나로 축산유통과 흑돼지전문점 모구리가 엄선한 제주흑돼지만 사용합니다.
집에서 드시는 밥처럼 정성을 다해 준비했습니다.",372,856,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201228_265%2F1609135476992kEsmk_JPEG%2FuYWzoZLa31JGFWL3BsgGm8aq.jpg,1228
4296,애월찜,제주 제주시 애월읍 애월해안로 454-5,0507-1403-7496,"육류,고기요리",4.66,"제주도 애월에 오시면 꼭 들르셔야 하는 애월찜 입니다.
애월해안도로에 위치하며 분위기가 좋아 연인 데이트 코스로 좋습니다.
매콤한 전복+낙지+ 갈비찜(해물찜)은 술 좋아하는 사람에게는 최고의 안주 입니다.
가족 외식하기도 좋고 바로 앞에 오션뷰도 최고 입니다.
애월 해안도로에 위치 하고 있으니 꼭 맛보세요.",3521,855,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220625_92%2F1656151016276XNOmL_JPEG%2FKakaoTalk_20220530_144001960_23.jpg,4376
3449,씨에스호텔앤리조트,제주 서귀포시 중문관광로 198,064-735-3000,5성급,4.42,"제주 씨에스호텔은
100년된 어촌마을을 계승하며
제주의 전통과 현대적인 조화가 어우러진
국내 최초, 제주 유일의 5성급 전통호텔로
전객실 단독 독채형으로 이루어져 있습니다.

제주 유일의 황모장인의 정성이 깃든 황모지붕
현무암으로 쌓아올린 돌담
푸른 바다가 펼쳐지는 드넓은 가든

제주 속의 제주, 씨에스호텔에서 
자연속에서의 쉼을 느껴보시기바랍니다.",394,853,기분 전환,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210214_219%2F1613272549893kPxsd_JPEG%2F1.jpg,1247
15348,칠돈가 중문점,제주 서귀포시 중문관광로 8,0507-1431-1356,돼지고기구이,4.47,칠돈가 중문점은 넓은 주차장 여유있는 테이블 공간은 물론 매일 신선한 재료와 빠른 회전률로 최고의 제주산 흑돼지와 백돼지를 맛 볼 수 있습니다. (단체문의는 사전에 연락주시면 감사하겠습니다.),1756,848,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170609_172%2F1496982047897Vlp8G_JPEG%2F186558537847478_0.jpeg,2604
15327,당케올레국수,제주 서귀포시 표선면 표선당포로 4,064-787-4551,국수,4.36,None,1491,848,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200731_148%2F15961250216954DCgr_JPEG%2FOYKVIvaVsVvOyc3xxtuPnPVY.jpg,2339
7912,마녀의 언덕 카페,제주 서귀포시 예래해안로 205 1층,010-5003-8816,"카페,디저트",4.54,서귀포 중문 오션뷰 브런치카페 (영화 '마녀' 촬영장소),410,848,"커피 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_131%2F1642566943320R76ax_JPEG%2FPICNIC_20220106_132516103.jpg,1258
