,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,image
18971,오레노라멘 인사점,서울 종로구 율곡로 49-4 1층,0507-1341-3539,일본식라면,4.6,"오레노라멘(oreno ramen)
2019년 미쉐린가이드(미슐랭) 빕구르망 선정
닭을 주재료로 사용하여 
진하고 고소하게 끓여낸 백탕
맑고 깔끔하게 끓여낸 청탕
을 선보이고있으며 

'오늘도 맛있는 한그릇 만들겠습니다'
교훈 삼아 시간이 지날수록 조금더 맛있는 음식을 만들기위해 전직원이 힘을 모아 음식에 집중 하고있습니다

맛과 밸라스를 최우선으로 고집하고 있으며
육수와 면은 오너셰프와 10년이상된 직원들에 단계를거쳐 만들어집니다.

찾아 오시는 분들께 좋은 추억 남겨 드리도록 하겠습니다.",1944,1021,2965,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181030_228%2F1540890884928Utzsh_JPEG%2FrKqksjycfMzxKl25eJwqN_V2.jpg
25970,마초쉐프 건대점,서울 광진구 능동로 125 2층 마초쉐프 건대점,0507-1344-8892,이탈리아음식,4.7,"<MBC 생방송 오늘저녁>, <SBS 생방송 투데이> 피자,파스타,스테이크 등 <건대맛집> 으로 방송된 마초쉐프
'건대맛집'으로 유명한 마초쉐프는,
1.5인분의 푸짐한 양과 저렴하고
맛있는 화덕피자와 풍미가득 파스타, 삼겹살스테이크로
SNS에서 유명한 캐쥬얼레스토랑입니다.

캐나다 벌목공의 독특한 인테리어와 신나는 음악,
경쾌한 분위기는 소개팅 및 데이트 명소로
 많은 분들의 사랑을 받고 있습니다.

오픈 주방으로 맛과 정성에 자신이 있으며
스타쉐프가 조리부터 플레이팅까지 책임지는 핫 플레이스 입니다.
파이팅 넘치는 마초들의 음식을 맛보시며
즐거운 시간을 보내실 수 있도록 최선을 다하겠습니다.",2016,947,2963,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190610_4%2F1560141254323MaoUW_JPEG%2FNr23rKbdm_PMzQ9FS7p4hxI1.jpg
2282,메이다이닝,서울 도봉구 도봉로169길 202 메이다이닝,0507-1306-7722,양식,4.28,"메이다이닝이 4월 2일부로 새로운 모습으로 리뉴얼 되었습니다.

메이다이닝 리뉴얼 컨셉은
'disigned for humans' 입니다.

이번 리뉴얼을 통해 고객님들께 여유롭고 쾌적한 식사 환경과
스마트하고 미래지향적인 품격을 제공하겠습니다.
앞으로도 메이다이닝 만의 퍼스트클래스 서비스를 약속합니다.

카페의 경우 레스토랑 이용 고객님들에 한해 이용가능하게 바뀌어 좀더 프라이빗한 느낌을 느끼실 수 있습니다. 맛있는 음식, 고급스러운 식사환경, 푸른내음진동하는 대 정원으로 여러분을 모시겠습니다.",1970,991,2961,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220404_203%2F164907495517545jyz_JPEG%2F1649074209089-12.jpg
17491,망향비빔국수 광진구점,서울 광진구 천호대로 694,02-454-1357,국수,4.38,"안녕하세요. 망향비빔국수 광진구점입니다.
매콤 달콤 새콤한 비빔국수로 50년간 서민의 입맛을 지켜온 맛집의 대명사!
넉넉한 주차장과 넓은 실내공간으로 대가족 외식에 최고! 
광진구 관광명소인 어린이대공원, 야외수영장, 야구장, 아차산, 한강공원과 인접한 위치로 나들이하고 출출할 때도 망향비빔국수 광진구점만한 곳이 없지요. 
저렴한 가격에 푸짐하게 넘치게 담아주는 넉넉한 인심까지! 
광진구가 선정한 광진구 맛집멋집, 망향비빔국수 광진구점으로 식사하러 오세요.",2413,545,2958,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160425_20%2F1461557059867gnKut_JPEG%2F176375533427353_14.jpeg
1573,쯔루하시 후게츠 명동점,서울 중구 명동8길 21-5 해암빌딩 2층,02-3789-5920,일식당,4.5,"오사카에서 시작해 일본 전국에 현재 100여 개의 매장이 운영되고 있는 오코노미야키 전문점 츠루하시 후게츠의 분점입니다. 일본인 직원들이 테이블에 설치된 철판에서 직접 요리하면서 현지 분위기를 살리는 것이 특징인데요, 돼지고기, 새우, 오징어 등 취향에 맞게 오코노미야키 재료를 골라서 먹을 수 있지요.",1542,1412,2954,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220131_112%2F16436210631679NhHV_JPEG%2FSmartSelect_20211107-231405_Instagram.jpg
12066,탐광,서울 성동구 연무장5가길 26,070-8869-3333,일식당,4.34,가츠동과 카레누들을 전문으로 하는 작은 일식당 입니다.,1980,971,2951,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200427_197%2F1587971624811wCEd5_JPEG%2Fl3V1LU-JVQApjN1_JMeS3NJx.jpg
1688,명동교자 이태원점,서울 용산구 녹사평대로 136,0507-1445-7302,"칼국수,만두",4.39,"1966년 창업이후 명동에서 본점과 분점, 이태원에 직영점을 운영하고 있는 칼국수 전문 음식점입니다.
명동교자는 창업 이래 음식의 맛은 정성이 과학을 앞선다.는 신념을 지키기 위하여 가격에 상관없이 최고의 음식 재료, 신선한 음식재료만을 매일매일 구입하여 사용하고 있으며 남은 음식은 100% 완전히 폐기합니다.
칼국수, 만두, 비빔국수, 콩국수를 드실 수 있으시고, 만두만 포장가능합니다.",2482,468,2950,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181008_251%2F1538985366060CviVC_JPEG%2Fw9m6wuaxMqro1FJqw162XtFr.jpg
15406,라이너스바베큐,서울 용산구 이태원로 136-13,02-790-2920,양식,4.31,"* 예약안내
 디너 예약의 경우 매장에 도착하시면 테이블을 준비하며 정해진 시간보다 약간의 대기 시간이 있을 수 있습니다. 단체 예약시 소정의 보증료를 요청드릴 수 있으며, 예약인원이 전원 도착하시면 보증료는 돌려드립니다. 예약 취소시 보증료는 환불되지 않습니다. 예약인원의 2/3 이상이 오셔야 착석 가능합니다.

* 주차안내
 주차공간은 따로 완비되어 있지 않으며 용산구청에 주차하시면 도보 3분거리입니다. 용산구청은 토,일 공휴일 최초 2시간까지 주차요금 50% 할인됩니다.

※ 설, 추석 당일 영업여부는 페이스북,인스타그램, 매장에서 미리 공지합니다.",763,2184,2947,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200424_228%2F1587692303523UQ0DL_JPEG%2FJYPLkecMN5Ewc-LSI1akL2x2.jpg
25338,뚜레쥬르 공덕해링턴점,서울 마포구 도화동 25-66,02-2197-0207,베이커리,4.4,뚜레쥬르 공덕해링턴점입니다. 갓구운빵과 신선함이 가득한 뚜레쥬르 많은 이용 해주세요~,2847,93,2940,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png
11976,카페하이웨스트 익선점,서울 종로구 돈화문로11다길 18,None,"카페,디저트",4.34,"Vintage animal cake shop
- Cafe HIGHWAIST

영화 속에 들어온 듯한 공간과 따뜻한 햇살.
귀-여운 빈티지 케이크들을 만나러 오세요! :D

* 빈티지 애니멀 케이크 예약 가능합니다.
카카오 채널로 주문 주세요 :)",1289,1648,2937,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210430_168%2F1619746558784eO8FM_PNG%2F2U9gwUlDqWJwLHYS8Deqx52g.png
26047,메가커피 보라매타운점,서울 동작구 보라매로5가길 16 보라매아카데미타워,02-841-3075,카페,4.41,None,2928,5,2933,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA3MTdfMTYz%2FMDAxNjU4MDM0ODU2NTg2.JJWaKsIMrbP2dwn3d67PA8AS-YH0Aa68FMCH2ZrrRNcg.i22EZj45G9dr2zAv8WYje1R35DLnZRLYwCbOykRvxCUg.JPEG.ssong6604%2FIMG_0768.
11689,스무디킹 영등포타임스퀘어점,서울 영등포구 영중로 15 타임스퀘어 4층,02-2638-2650,"과일,주스전문점",4.45,오직 스무디킹에서만 만날 수 있는 뛰어난 맛과 영양밸런스를 갖춘 오리지널 스무디로 건강하고 활기찬 라이프스타일을 즐기세요!,2874,49,2923,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200513_174%2F1589352388889dYFzV_JPEG%2Fqk8Z326h7EFBDs78KY-NOKaQ.jpg
8487,엔제리너스 영등포점,서울 영등포구 영중로 6 영등포키스톤타워,02-2069-2286,카페,4.4,None,2807,102,2909,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220110_68%2F1641798337474S5kuu_JPEG%2F%25C1%25A1%25C6%25F7.
2131,꿀삼겹,서울 중랑구 봉우재로 139,02-433-5730,돼지고기구이,4.47,"안녕하세요. 꿀삼겹입니다.

저희 꿀삼겹은 언제나 신선한 재료만을 선별하여
모든 음식에 정성을 다하고 있으며, 
편안하고 쾌적한 분위기에서 식사를 즐기실 수 있도록 준비하고 있습니다. 

처음부터 끝까지 변함없는 친절한 서비스와 최상의 맛으로 정성껏
음식을 맛깔스럽게 요리해 푸짐한 양과 고급스러운 맛으로 
고객님의 미각을 만족시켜 드립니다.

정직한 식재료와 바른 조리법, 신선하고 연구 개발된 식단으로 
여러분을 찾아 뵙겠습니다.

언제나 내 가족이 먹는다는 생각으로 정직하고 
깨끗하게 정성을 다하는 저희 업소를 찾아주십시오.
자부심을 걸고 한결같은 맛과 친절한 서비스로 최선을 다해모시겠습니다.

서비스도 굿! 늘 기분이 좋아지게 하는 꿀삼겹으로 놀러오세요^^",756,2149,2905,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160912_9%2F1473668572187QjrJV_JPEG%2F176862575271424_0.jpeg
6990,오설록티하우스 인사동점,서울 종로구 인사동길 45-1,02-732-6427,차,4.48,"차와 제주가 선사하는 삶의 아름다움
삶을 바쁘게 살다 보면, 문득 차 한잔의 여유가 간절해지는 순간이 있습니다. 이때 또 하나의 제주이자 도심 속 실링 플레이스인 오설록 티하우스로 공간여행을 떠나봅니다. 일상다반사라고 했던가요. 우리 시대의 차문화는 이렇게 다시 일상 속에 자연스레 스며들고 있습니다. 차 덕분에 우리의 삶은 더욱 빛나고 아름다워 집니다.",2357,539,2896,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170120_105%2F1484892824581w4TXP_JPEG%2F186070554363391_0.jpeg
13460,아트몬스터 강남역점,서울 강남구 테헤란로1길 28-3,0507-1336-6110,"맥주,호프",4.55,"아트몬스터 월드챔피언수제맥주 되다

2012년 유명한 외신기자가
'한국맥주는 북한 대동강맥주보다 맛이없다'
라는 비아냥거림에 왜(?)라는 의문점을 가지고 
미국에서 5년 양조기술을 연마하여
슬로건을'맥주맛이예술이네'
브랜드를 아트몬스터(예술괴물)로 정했습니다.

2018년-양조장설립
2020년-아시아챔피언맥주수상
2018년~2022년 4대륙 국제 맥주대회에서 총 197관왕수상
2022년-세계 3대 국제 맥주대회인 AIBA에서 월드챔피언수제맥주수상

아트몬스터는 맛이예술인
맥주를 만들기위해 끊임없이 노력하겠습니다
또한 멋이 있는 힙한 맥주를 만들겠습니다

아트몬스터 맥주를 사랑해주시는 고객님들은 특별합니다.
마실때 부티크한 명품맥주를 마시고 
특별함을 느껴 주시기 바랍니다.",1219,1673,2892,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220622_8%2F1655875112685bT7tt_JPEG%2F20220621_112626_316.jpg
2167,딩가케이크,서울 마포구 동교로29길 68,None,케이크전문,4.3,*가게 앞 주차 불가능.,1287,1605,2892,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180516_151%2F1526402899295v53Eg_JPEG%2FDyQEGR9YlpnPm8OBmCevjJ9x.jpeg.jpg
18811,부타이 1막,서울 강남구 테헤란로88길 22,02-544-8422,일식당,4.48,"마제소바&돈카츠 전문점, [부타이]는 도심 속 한 그릇의 위로를 드리는 재패니즈 캐주얼 키친입니다. 마제소바를 재해석한 '부타이 마제소바'와 오사카 방식으로 숙성한 '돈카츠'를 시그니처 메뉴로 선보인 이후, 많은 고객님들의 사랑을 받아왔습니다.

부타이는 일본 전통 요리들을 팀 부타이의 방식으로 새롭게 재해석한 요리들을 선보이는 '미식의 장'이자 하나의 '무대(ぶたい)'입니다. 저희에게 '요리'는 온 힘을 다해 준비하고 끊임없는 연습과 열정으로 빚어낸 완벽한 작품을 무대에 올리는, 한 편의 뮤지컬과 닮아있습니다. 언제나 치열하게 준비한 우리의 요리들을 계속해 [부타이]라는 무대 위에 올리겠습니다.",1409,1481,2890,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220414_66%2F1649924060607weHEK_JPEG%2F%25B7%25CE%25B0%25ED_%25BA%25CE%25C5%25B8%25C0%25CC_1.jpg
14143,애슐리퀸즈 롯데백화점 청량리점,서울 동대문구 왕산로 214 지하 2층,0507-1435-1100,패밀리레스토랑,4.07,※ 주차는 롯데백화점에서 2시간까지 무료로 이용 가능합니다.,2406,477,2883,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181128_194%2F1543391831279Vugb3_PNG%2FW.
12045,타르틴베이커리 용산아이파크몰점,서울 용산구 한강대로23길 55 HDC 아이파크몰 패션파크 1층,02-2012-3782,베이커리,4.36,타르틴 베이커리 용산 아이파크몰점입니다.,2453,426,2879,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201216_28%2F1608114193879ILHqE_JPEG%2Fyongsan_%25282%2529.jpg
17927,금화왕돈까스 신월점,서울 양천구 화곡로 91,02-2635-9992,돈가스,4.42,"추억의 옛날 돈까스 7,900원, 
왕크니까 왕맛있는 대왕돈까스 10,900원!
시원한 세숫대야 왕모밀 7,900원!

수년간 연구를 통해 '직접 개발한 소스와 육수'로 맛의 완성도를 높여 최상의 만족도를 드리겠습니다.",2500,370,2870,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200821_238%2F1597986084412Hoz2T_PNG%2F4_hnxqoBEs6qn466oFCAgvIE.png
27332,부다스벨리 파미에스테이션,서울 서초구 사평대로 205,0507-1342-1959,태국음식,0.0,"부다스벨리 파미에스테이션점은 예약서비스를 운영하고있지 않습니다. 
현장에 방문하시면 순차적으로 자리를 안내해드리도록 하겠습니다.
예약방문을 원하실 경우 부다스벨리 이태원 본점을 이용해주세요:) 
또한, 현재 정부의 코로나 방역지침으로 인해 야외 테이블 사용이 불가합니다. 
그로인해 애견동반이 불가하오니 이 점 양해부탁드립니다.",1734,1132,2866,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210115_196%2F1610694418743cMvJR_JPEG%2F2ragtBrjMnZiP5Sc8Q2eZ0Ws.jpg
20168,커피빈 IFCMALL 2호점,서울 영등포구 국제금융로 10 L2층,02-6137-5054,카페,4.4,None,2840,24,2864,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_32%2F16051487371507misE_JPEG%2Fl6emYgM0JqxLcraQrnE-6ozF.jpg
25650,장꼬방묵은김치찌개전문,서울 서초구 효령로 364 장꼬방,02-522-0035,"찌개,전골",4.38,None,2162,690,2852,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200512_256%2F1589264079183JX3g6_JPEG%2FxWtM3N7EOlqShdm92XMSE6lR.jpg
5565,파리크라상 교대역점,서울 서초구 서초중앙로24길 27 G-five 플라자 1층,02-537-8425,베이커리,4.38,파리크라상 교대점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,2738,112,2850,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201023_24%2F1603442371031DYgYM_JPEG%2FwKhXckj8z-aOWlgrnkiaZpSL.jpg
17740,오봉집 발산본점,서울 강서구 마곡동로4길 15 2층,0507-1354-7040,한식,4.64,"38년 전통의 직화낙지와 오봉보쌈 전문점 '오봉집' 입니다. 
낙지 + 보쌈 + 막국수의 풍성하고 맛있는 구성으로 최고의 맛을 선사합니다.
(2층흡연실완비)",2269,569,2838,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220525_82%2F16534684226341j1ED_JPEG%2F%25BF%25C0%25BA%25C0%25C1%25FD_%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25B7%25CE%25B0%25ED.jpg
25350,크레이지카츠,"서울 마포구 포은로2나길 44 , 2층",0507-1404-7219,돈가스,4.55,None,1399,1438,2837,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201216_71%2F1608107236988wHvGG_JPEG%2FlHUCn47H3fL0c3GqZVkYgU14.jpg
11638,메가박스 강남,서울 서초구 서초대로77길 3 아라타워 8~11층,1544-0070,영화관,4.35,"저희 메가박스 강남지점은 강남역과 직접 연결된 최신 시설을 갖춘 멀티플렉스 영화관입니다.
만남의 장소인 하늘공원, 누드 엘리베이터, 영화관 전용 누드계단 등 고객님들께 강남역 최고의 View를 드립니다.
국내 최초의 영화관을 위한 마케팅 전문 회사와 함께 관객을 위한 다양한 프로그램 개발을 통하여 고객만족을 실현시켜 드릴 것입니다.",2199,621,2820,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220128_225%2F1643360408604WFgh6_PNG%2F%25B7%25CE%25B0%25ED.png
